epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
87,41050.9,1.22908,1.45556,1.25738,0.5454,0.39327,0.41078,0.2863,1.16202,1.35311,1.19549,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,41518.2,1.22591,1.45073,1.25524,0.5404,0.39521,0.41169,0.28715,1.16144,1.34993,1.19461,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,41995.7,1.22344,1.44761,1.25411,0.54141,0.39485,0.41265,0.28737,1.16045,1.34677,1.19334,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,42462,1.22282,1.44856,1.25374,0.54781,0.39276,0.41368,0.28846,1.15943,1.34321,1.19237,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,42929.1,1.2226,1.44419,1.25209,0.54468,0.39474,0.41427,0.28914,1.15835,1.3407,1.19144,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,43391.9,1.21994,1.43961,1.25153,0.55033,0.39391,0.41524,0.28981,1.15754,1.33774,1.19059,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,43856.9,1.22126,1.43802,1.25135,0.54969,0.39475,0.41601,0.29019,1.15696,1.33529,1.19012,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,44343.5,1.22081,1.43303,1.25058,0.54884,0.39647,0.41683,0.29077,1.15613,1.33246,1.18911,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,44826.9,1.21692,1.43137,1.24857,0.55366,0.39665,0.41771,0.29153,1.15494,1.32922,1.188,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,45298.4,1.21585,1.42979,1.24795,0.5542,0.39711,0.4185,0.29215,1.15363,1.32662,1.18661,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,45781.4,1.21504,1.42528,1.24701,0.54663,0.40177,0.41904,0.29255,1.15274,1.32412,1.18566,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,46267.6,1.21402,1.42531,1.2453,0.54459,0.40276,0.41962,0.29318,1.15201,1.32139,1.1849,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,46759.2,1.21024,1.41788,1.24415,0.54576,0.40269,0.42009,0.29402,1.15175,1.31928,1.18438,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,47240.6,1.2109,1.41693,1.24309,0.54897,0.40202,0.42041,0.29451,1.15104,1.31747,1.18369,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,47715.6,1.20982,1.41573,1.24289,0.54882,0.40318,0.42111,0.29521,1.1502,1.31517,1.18267,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,48191.7,1.20953,1.41217,1.24102,0.54769,0.40503,0.42173,0.2958,1.14939,1.31293,1.18189,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,48658.3,1.20778,1.40947,1.24056,0.54849,0.40559,0.4223,0.29665,1.14846,1.31101,1.18091,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
