epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
140,61417.9,1.09297,1.13613,1.17926,0.58411,0.42724,0.45445,0.32467,1.09961,1.26838,1.16719,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,61845.4,1.0906,1.12979,1.17777,0.58531,0.42648,0.45493,0.32495,1.09928,1.26955,1.16664,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,62272.6,1.08609,1.119,1.17346,0.58381,0.42805,0.45539,0.32564,1.09882,1.27061,1.16593,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,62698.4,1.08201,1.11215,1.17242,0.58339,0.42871,0.45621,0.32626,1.09821,1.27076,1.16526,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,63125.9,1.07683,1.10256,1.16844,0.58318,0.42949,0.45667,0.32665,1.09761,1.27123,1.16456,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,63552.4,1.07487,1.09256,1.16573,0.58472,0.43054,0.45706,0.32711,1.09727,1.27125,1.16403,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,63969.4,1.07109,1.08735,1.16424,0.58752,0.42977,0.45755,0.32737,1.09674,1.27138,1.16334,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,64391.8,1.06723,1.07789,1.16202,0.58719,0.42941,0.45821,0.32772,1.09641,1.27072,1.1628,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,64808.1,1.06392,1.06854,1.15863,0.5855,0.43079,0.45876,0.32842,1.09625,1.27021,1.16226,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,65218.9,1.06141,1.06162,1.15668,0.58748,0.42957,0.45918,0.3286,1.09596,1.269,1.16169,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,65635.1,1.05625,1.0536,1.15398,0.58531,0.43111,0.45941,0.32899,1.09581,1.26754,1.16116,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
