epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,68104.1,1.21707,1.4855,1.29054,0.55866,0.37312,0.39281,0.27605,1.14567,1.395,1.23164,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,69152,1.21721,1.48774,1.2918,0.56279,0.37125,0.39372,0.27657,1.14474,1.39279,1.23045,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,70227.5,1.21557,1.48013,1.28895,0.56376,0.3734,0.39485,0.27758,1.14401,1.39018,1.22925,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,71249.7,1.21301,1.47679,1.28799,0.56204,0.37385,0.39555,0.27832,1.14293,1.3879,1.22814,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,72269.6,1.21457,1.47368,1.28724,0.56083,0.37603,0.3965,0.27906,1.14156,1.38526,1.22649,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,73290.7,1.21286,1.47217,1.28765,0.55819,0.37846,0.39715,0.27948,1.14069,1.38235,1.22564,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,74309.4,1.21237,1.47027,1.28457,0.55911,0.37816,0.3977,0.28007,1.13985,1.37996,1.22461,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,75328.4,1.21048,1.46703,1.28489,0.55735,0.3802,0.39839,0.28082,1.13935,1.37723,1.22375,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,76385.8,1.20877,1.46805,1.28335,0.55718,0.38179,0.39923,0.28146,1.13846,1.37419,1.22248,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,77424.6,1.20623,1.4607,1.28192,0.5573,0.38072,0.4003,0.2823,1.13749,1.37099,1.22118,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,78447.2,1.20791,1.45834,1.28189,0.55566,0.38314,0.40146,0.28312,1.13629,1.3681,1.21979,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,79481.3,1.20565,1.45963,1.28113,0.55734,0.3835,0.40267,0.28388,1.13561,1.36492,1.21896,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,80506.7,1.20496,1.45292,1.27889,0.55904,0.38276,0.40351,0.28493,1.13485,1.36184,1.21818,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,81537.2,1.20281,1.44845,1.27801,0.56088,0.381,0.40421,0.28566,1.13437,1.35827,1.21736,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,82562.5,1.20172,1.44498,1.27637,0.56049,0.38122,0.40545,0.2866,1.13347,1.35497,1.21642,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,83584.3,1.20139,1.44726,1.27739,0.55588,0.38376,0.40669,0.28733,1.13268,1.35097,1.21556,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,84611.3,1.19935,1.44096,1.27635,0.55895,0.38321,0.40766,0.28846,1.13151,1.34776,1.21448,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,85636.3,1.19765,1.43806,1.27423,0.55751,0.38504,0.40888,0.28907,1.13068,1.34429,1.21339,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,86660.8,1.1999,1.43543,1.27277,0.56081,0.38537,0.41047,0.28993,1.13019,1.3412,1.21258,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,87693.3,1.1971,1.43505,1.27174,0.56003,0.38787,0.41151,0.29081,1.12925,1.33852,1.21161,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,88717.1,1.19635,1.43345,1.27287,0.55762,0.38927,0.41257,0.29157,1.12817,1.33583,1.21034,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,89749.7,1.19579,1.43244,1.272,0.55693,0.38996,0.41325,0.2919,1.12709,1.33311,1.20911,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,90774.2,1.19274,1.42459,1.27017,0.55935,0.39151,0.41395,0.29253,1.12631,1.3309,1.20843,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,91795.7,1.19267,1.42266,1.26926,0.5621,0.39171,0.41522,0.29323,1.12585,1.32811,1.20751,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,92818.4,1.19051,1.42073,1.26723,0.56045,0.39231,0.41586,0.29408,1.12506,1.32533,1.20642,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,93840.7,1.18982,1.41797,1.26649,0.55798,0.39553,0.41678,0.29451,1.12427,1.3222,1.20556,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,94867.6,1.1887,1.41437,1.26617,0.56254,0.39434,0.41775,0.29521,1.12351,1.31974,1.20466,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,95894.5,1.18975,1.41115,1.26604,0.56103,0.39696,0.41844,0.29602,1.12303,1.31775,1.20399,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,96918.4,1.18825,1.40838,1.26557,0.56075,0.40046,0.41929,0.29683,1.12249,1.3147,1.20312,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,97941.3,1.18558,1.40475,1.262,0.56107,0.4008,0.42018,0.29764,1.12154,1.31211,1.20228,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,98966.8,1.18421,1.40199,1.26125,0.56068,0.40429,0.42096,0.29811,1.12062,1.30996,1.20122,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,99994.6,1.18389,1.40092,1.26144,0.55764,0.40591,0.42151,0.29857,1.12034,1.30776,1.20049,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,101020,1.18274,1.39844,1.25981,0.55438,0.40734,0.42239,0.29908,1.11953,1.30559,1.19961,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,102044,1.17952,1.3929,1.25827,0.5543,0.40718,0.42306,0.29961,1.11868,1.30334,1.19879,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,103066,1.17862,1.38995,1.25683,0.55336,0.40619,0.42394,0.30018,1.11818,1.3014,1.19803,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,104100,1.17916,1.39029,1.25591,0.55178,0.40756,0.42517,0.30105,1.11752,1.29928,1.19709,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,105123,1.17774,1.38721,1.25448,0.5522,0.40715,0.42559,0.30156,1.11712,1.29768,1.19637,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,106144,1.17614,1.38283,1.25372,0.54978,0.40866,0.42613,0.30214,1.116,1.29547,1.19536,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,107165,1.17329,1.37955,1.25173,0.55174,0.40782,0.42724,0.30262,1.11546,1.29355,1.19454,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,108185,1.17067,1.37657,1.25078,0.55208,0.4076,0.42773,0.30323,1.11491,1.29128,1.19389,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,109205,1.17404,1.37569,1.25205,0.55153,0.40866,0.42854,0.30405,1.11437,1.28983,1.19303,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,110230,1.16806,1.37246,1.24944,0.54836,0.41068,0.4292,0.30454,1.11393,1.28867,1.19226,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,111251,1.16964,1.36621,1.24801,0.54942,0.41001,0.43012,0.30469,1.11363,1.28688,1.19166,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,112273,1.16604,1.36162,1.24778,0.5488,0.4099,0.43043,0.30498,1.11322,1.28514,1.19102,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,113294,1.16444,1.35999,1.24664,0.55959,0.40476,0.4313,0.30536,1.11256,1.28341,1.19031,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,114315,1.16513,1.35912,1.24613,0.558,0.40581,0.43209,0.30609,1.11192,1.28229,1.18974,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,115337,1.16438,1.35401,1.24531,0.55821,0.40606,0.43286,0.30677,1.11138,1.28071,1.18905,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,116358,1.16317,1.34813,1.24344,0.55831,0.40614,0.43342,0.30751,1.11124,1.27967,1.18862,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,117378,1.16226,1.34897,1.24191,0.56146,0.40624,0.4339,0.30797,1.11047,1.27783,1.18781,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,118404,1.15934,1.3456,1.2394,0.56219,0.40654,0.43484,0.30838,1.10999,1.27644,1.18726,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,119428,1.1581,1.34513,1.24078,0.563,0.4066,0.43516,0.30876,1.10928,1.27542,1.18657,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,120449,1.15401,1.33462,1.23739,0.56326,0.40679,0.43595,0.3093,1.10902,1.27468,1.1862,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,121469,1.15419,1.33471,1.23726,0.56418,0.40703,0.43637,0.30991,1.10891,1.27373,1.18582,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
