epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
139,49925.5,1.13189,1.18503,1.17788,0.55629,0.41792,0.44185,0.31011,1.13077,1.28678,1.15787,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,50261.9,1.1293,1.17729,1.176,0.55781,0.418,0.44269,0.31062,1.13024,1.28722,1.15725,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,50597.4,1.1263,1.17155,1.17525,0.55804,0.41816,0.44331,0.31108,1.13011,1.2878,1.15685,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,50934.1,1.12181,1.16058,1.1718,0.56366,0.41528,0.44417,0.3116,1.12977,1.2884,1.15642,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,51269.1,1.1181,1.15364,1.16935,0.56636,0.41492,0.44469,0.31207,1.12947,1.28861,1.15598,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,51604.6,1.11326,1.14501,1.16651,0.56667,0.41562,0.44505,0.31303,1.12918,1.28869,1.15548,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,51940.3,1.10901,1.13459,1.16208,0.56883,0.41505,0.44586,0.31368,1.12908,1.28877,1.15517,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,52275.2,1.10768,1.12855,1.16206,0.57175,0.41464,0.44626,0.31409,1.12901,1.28867,1.15478,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,52612.4,1.10251,1.11993,1.15926,0.57126,0.41524,0.44672,0.31444,1.12915,1.2885,1.15459,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,52947.3,1.09892,1.1109,1.15619,0.57361,0.41431,0.44732,0.31494,1.12951,1.28817,1.15458,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,53284.6,1.09582,1.10401,1.15356,0.57583,0.41354,0.44786,0.31555,1.12998,1.28719,1.15451,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,53620.9,1.09061,1.09533,1.15214,0.57621,0.41339,0.44814,0.31568,1.12995,1.28595,1.15418,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
